Company,TypeName,Inches,screen_resolution,has_ips_panel,is_touchscreen,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,gpu_brand,gpu_name,OpSys,Weight,Price,total_pixels
HP,2 in 1 Convertible,11.6,,0,1,768,1366,Intel,Pentium Quad,1.1,4,,256,Intel, HD Graphics 505,windows,1.5,41292,1049088
Dell,Ultrabook,13.3,Quad HD +,0,0,1800,3200,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,1.3,67559,5760000
Acer,2 in 1 Convertible,11.6,,1,1,768,1366,Intel,Celeron Dual,1.6,4,Flash Storage,32,Intel, HD Graphics 400,other,1.3,20726,1049088
toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,,256,Intel, HD Graphics 520,windows,1.2,81785,2073600
Lenovo,Ultrabook,12.5,Full HD,1,0,,1920,Intel,Core i5,2.6,8,SSD,256,Intel, HD Graphics 620,windows,1.4,93773,2073600
,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,12,,128,Nvidia, GeForce GTX 950M,,2.4,53760,2073600
Toshiba,Ultrabook,12.5,Full HD,0,1,1080,1920,Intel,Core i7,2.7,8,SSD,512,Intel, HD Graphics 620,windows,1.1,95371,2073600
HP,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,,,1024,Nvidia, GeForce 930MX,windows,2,45102,1049088
dell,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,AMD, Radeon R5 M430,linux,2.3,24808,1049088
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,,,500,Intel, HD Graphics 620,windows,1.9,43956,1049088
HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i3,2.4,4,HDD,500,Intel, HD Graphics 620,windows,2,36497,2073600
Dell,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.8,32,,256,Nvidia, GeForce GTX 1070,windows,4.4,167779,2073600
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,6,,256,Nvidia, GeForce 920MX,windows,2.4,37030,2073600
dell,2 in 1 Convertible,13.3,Quad HD +,0,1,1800,3200,Ientl,Core i7,1.3,16,,-512,Intel, HD Graphics 615,windows,1.2,101179,5760000
Dell,Ultrabook,14,,0,1,1440,2560,Itnel,Core i7,2.6,8,,256,Intel, HD Graphics 520,windows,1.5,104588,3686400
dell,Gaming,17.3,Full HD,0,0,1080,1920,Ientl,Core i7,2.6,,Hybrid,256,Nvidia, GeForce GTX 1070,windows,4.4,149184,2073600
,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,,2,62870,2073600
,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,256,Nvidia, GeForce GTX 1060,,2.7,109219,2073600
HP,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.7,8,Hybrid,128,Nvidia, GeForce 930MX,windows,2,52161,2073600
lenovo,Notebook,14,,0,0,768,1366,Intel,Core i5,2.3,4,,508,Intel, HD Graphics 520,windows,1.7,53387,1049088
asus,2 in 1 Convertible,15.6,4k Ultra HD,0,1,2160,3840,Intel,Core i7,2.7,16,Hybrid,512,Nvidia, GeForce GTX 950M,windows,2.3,95851,8294400
Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,256,Nvidia, GeForce GTX 1050 Ti,windows,3,93187,2073600
dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Ietnl,Core i7,2.7,12,,512,Intel, HD Graphics 620,windows,2.2,69211,2073600
Toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,SSD,128,Intel, HD Graphics 520,windows,1.2,63670,2073600
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A12-Series 9720P,3.6,6,,-256,AMD, Radeon 530,windows,2.2,29251,2073600
Fujitsu,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.3,4,SSD,-256,Intel, HD Graphics 520,windows,2.3,34579,1049088
Toshiba,Notebook,14,,0,0,768,1366,Intel,Core i5,2.3,4,HDD,500,Intel, HD Graphics 520,windows,1.8,48751,1049088
,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,4,,500,AMD, Radeon R5 M430,,2.3,31915,1049088
HP,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,1024,Intel, HD Graphics 620,windows,2,42944,2073600
lenovo,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,,-128,Nvidia, GeForce GTX 1060,windows,,63350,2073600
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.7,8,HDD,1024,AMD, Radeon R7 M445,windows,2.4,39907,1049088
,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,128,Intel, HD Graphics 620 ,,1.6,59620,2073600
HP,Netbook,12.5,Full HD,0,0,1080,1920,Itnel,Core M,1.2,8,,512,Intel, HD Graphics 515,windows,1,101658,2073600
hp,Notebook,15.6,Full HD,0,0,1080,1920,Ientl,Core i3,2,4,,128,AMD, Radeon 520,windows,2.1,26587,2073600
Lenovo,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.1,4,SSD,128,Intel, HD Graphics 500,,1.9,14419,1049088
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,2.3,71875,2073600
Asus,Notebook,13.3,Quad HD +,0,0,1800,3200,Intel,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,1.4,61272,5760000
,Ultrabook,13.3,Full HD,1,1,1080,1920,Intel,Core i7,2.7,8,,-256,Intel, HD Graphics 620,,1.1,-71875,2073600
Acer,Notebook,15.6,,0,0,768,1366,Inetl,Pentium Quad,1.1,4,,500,Intel, HD Graphics 505,windows,2.4,20246,1049088
,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,-256,Nvidia, GeForce GTX 1050 Ti,,,95851,2073600
hp,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,,512,Intel, HD Graphics 620,windows,1.5,111302,2073600
acer,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.8,8,,128,Nvidia, GeForce GTX 1050,windows,2.7,67133,2073600
,Notebook,13.3,Full HD,1,0,1080,1920,Inetl,Core i5,2.5,8,,256,Intel, HD Graphics 620,,1.3,63350,2073600
dell,Notebook,15.6,,0,0,768,1366,Inetl,Core i3,2.4,4,,128,Intel, HD Graphics 620,windows,2.2,29144,1049088
hp,Notebook,14,,0,0,768,1366,Intel,Core i5,2.5,4,HDD,500,Intel, HD Graphics 620,windows,1.6,41505,1049088
Toshiba,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,,128,Intel, HD Graphics 520,windows,1.2,63670,2073600
HP,Notebook,14,,0,0,768,1366,Intel,Core i5,2.4,,SSD,256,Intel, HD Graphics 520,windows,1.5,58607,1049088
hp,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,SSD,256,Intel, HD Graphics 620,windows,2,64202,2073600
hp,Ultrabook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,,256,Intel, HD Graphics 520,windows,1.4,77203,2073600
HP,Notebook,14,Full HD,0,0,1080,1920,Inetl,Core i5,2.5,8,,256,Nvidia, GeForce 930MX,windows,1.6,55905,2073600
hp,Notebook,14,,0,0,768,1366,Intel,Core i3,2.4,4,HDD,500,Intel, HD Graphics 620,windows,1.6,36444,1049088
dell,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,1024,Nvidia, GeForce GTX 1050,windows,2.7,50563,2073600
HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Inetl,Core i5,2.5,4,,500,Intel, HD Graphics 620,windows,1.3,81998,2073600
hp,Notebook,14,Full HD,0,0,1080,1920,Ientl,Core i5,2.5,4,,256,Intel, HD Graphics 620,windows,1.5,84715,2073600
HP,Ultrabook,14,Full HD,0,0,1080,1920,Inetl,Core i7,2.5,8,,-256,Intel, HD Graphics 520,windows,1.5,100551,2073600
,Notebook,13.3,,0,0,768,1366,Intel,Core i3,2.4,4,,500,Intel, HD Graphics 620,,,42624,1049088
toshiba,Notebook,13.3,,0,0,,1366,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.5,64469,1049088
,Notebook,15.6,,0,0,768,1366,Inetl,Core i3,2.4,10,SSD,256,Intel, HD Graphics 620,,2,41025,1049088
Lenovo,Notebook,17.3,4k Ultra HD,1,0,,3840,Intel,Core i7,2.7,16,SSD,512,Nvidia, Quadro 3000M,windows,2.4,158135,8294400
Toshiba,Notebook,14,Full HD,1,0,,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.5,79387,2073600
HP,Notebook,14,Full HD,0,0,1080,1920,Ietnl,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,1.4,118761,2073600
dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i3,2.3,4,,1024,Intel, HD Graphics 520,windows,,42410,2073600
Toshiba,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.2,84715,2073600
HP,Notebook,13.3,Full HD,1,0,1080,1920,Intel,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,1.1,61219,2073600
HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,,256,Nvidia, GeForce 930MX,windows,1.6,63160,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,,500,Intel, HD Graphics 520,windows,2.1,55754,2073600
,Ultrabook,12.5,,0,0,768,1366,Intel,Core i5,2.5,4,,256,Intel, HD Graphics 620,,1.3,83064,1049088
HP,Notebook,14,,0,0,768,1366,Inetl,Core i5,2.5,4,HDD,500,Intel, HD Graphics 620,windows,2.3,63350,1049088
HP,Notebook,14,,0,0,768,1366,Itenl,Core i5,2.5,4,,500,Intel, HD Graphics 620,windows,2,56477,1049088
dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Intel,Core i5,2.5,20,,256,Intel, HD Graphics 620,windows,1.3,86527,5760000
hp,Notebook,17.3,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,-256,Nvidia, GeForce 930MX,windows,2.6,57542,2073600
HP,Notebook,14,,0,0,768,1366,Intel,Core i5,2.5,,,256,Intel, HD Graphics 620,windows,1.6,51841,1049088
Acer,Notebook,15.6,,0,0,768,1366,AMD,A9-Series 9420,3,6,,1024,AMD, Radeon R5,windows,2.1,21792,1049088
msi,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,,128,Nvidia, GeForce GTX 1050,windows,2.7,63499,2073600
,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,Intel, HD Graphics 520,,2,63670,2073600
HP,Notebook,15.6,Full HD,0,0,1080,1920,Itnel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,1.8,65481,2073600
HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,,71875,2073600
HP,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,,HDD,500,Intel, HD Graphics 620,windows,2,39534,1049088
Toshiba,Ultrabook,14,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,,256,Intel, HD Graphics 520,windows,1.5,91908,2073600
dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,,256,Intel, HD Graphics 520,windows,2.1,56634,2073600
HP,Notebook,14,Full HD,0,0,,1920,Intel,Core i5,2.5,8,,256,Intel, HD Graphics 620,windows,1.6,53840,2073600
,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Ientl,Core i7,2.5,4,,256,Intel, HD Graphics 520,,1.8,45128,2073600
Vero,Notebook,14,,0,0,768,1366,Intel,Atom X5-Z8350,1.4,2,,32,Intel, HD Graphics 400,windows,1.5,11231,1049088
,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.5,16,,256,Nvidia, GeForce 930M,,2.4,-75924,2073600
lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,2.3,55923,2073600
HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,4,,500,Intel, HD Graphics 520,windows,1.5,53280,2073600
,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.4,8,,256,Intel, HD Graphics 520,,1.8,112066,2073600
hp,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.4,78268,2073600
,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,Hybrid,256,Nvidia, GeForce GTX 980M,,3.8,82352,2073600
,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,,128,Nvidia, GeForce GTX 980M,,4.6,122011,2073600
Asus,Netbook,11.6,,0,0,768,1366,Itnel,Celeron Dual,1.6,4,,16,Intel, HD Graphics 400,other,1.2,15339,1049088
lenovo,Notebook,14,,1,0,1440,2560,Intel,Core i7,2.6,16,SSD,-256,Intel, HD Graphics 520,windows,1.1,139594,3686400
hp,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.7,8,,1024,Nvidia, GeForce 940MX,windows,1.9,52161,2073600
Dell,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i5,2.7,8,,256,Intel, HD Graphics 620,windows,2.3,58288,2073600
HP,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,4,SSD,256,Intel, HD Graphics 620,windows,2,52161,1049088
Dell,Ultrabook,13.3,Quad HD +,0,1,1800,3200,Inetl,Core i7,2.7,40,,1024,Intel, HD Graphics 620,windows,1.2,-120093,5760000
hp,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2.3,4,HDD,500,Intel, HD Graphics 520,windows,2.3,37570,1049088
HP,Notebook,15.6,,0,0,,1366,Intel,Core i5,2.5,10,,500,Intel, HD Graphics 620,,,26587,1049088
Acer,Notebook,15.6,,0,0,768,1366,AMD,A8-Series 7410,2.2,8,HDD,1024,AMD, Radeon R5,windows,2.4,23923,1049088
dell,2 in 1 Convertible,13.3,Full HD,1,1,1080,1920,Intel,Core i7,2.7,12,,256,Intel, HD Graphics 620,windows,1.6,69211,2073600
msi,Gaming,15.6,Full HD,0,0,,1920,Ietnl,Core i7,2.6,16,Hybrid,256,Nvidia, GeForce GTX 1060,windows,2.9,96916,2073600
,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,,,1024,Nvidia, GeForce GTX 965M,,4,53173,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Itnel,Core i5,2.5,4,,1024,Intel, HD Graphics,windows,2.3,29784,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,16,,2048,AMD, Radeon R7 M445,windows,2.3,52747,2073600
msi,Gaming,15.6,Full HD,0,0,,1920,Intel,Core i7,2.6,16,,256,Nvidia, GeForce GTX 1060,windows,1.8,102777,2073600
Dell,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,,,256,Intel, HD Graphics 620,windows,1.3,77682,2073600
,Gaming,17.3,Full HD,1,0,,1920,Intel,Core i7,2.7,64,,1024,Nvidia, GeForce GTX 980 ,,3.6,211788,2073600
Dell,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,1.6,42518,2073600
Dell,Gaming,15.6,4k Ultra HD,0,0,2160,3840,Intel,Core i7,2.6,,,256,Nvidia, GeForce GTX 970M,windows,3.2,-70809,8294400
Apple,Ultrabook,12,,1,0,1440,2304,Intel,Core M,1.1,8,Flash Storage,256,Intel, HD Graphics 515,macos,0.9,69264,3317760
Dell,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2.3,4,,500,Intel, HD Graphics 520,windows,2.1,25680,1049088
HP,Notebook,15.6,,0,0,,1366,Intel,Core i5,2.3,4,,500,Intel, HD Graphics 520,windows,2.3,63883,1049088
HP,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,SSD,256,Intel, HD Graphics 520,windows,1.3,63883,2073600
HP,Notebook,13.3,Full HD,0,0,1080,1920,Ientl,Core i7,2.7,8,SSD,256,Intel, HD Graphics 620,windows,1.5,58075,2073600
Lenovo,Ultrabook,12.5,Full HD,1,1,1080,1920,Ietnl,Core i7,2.5,,,256,Intel, HD Graphics 520,windows,1.3,91295,2073600
Lenovo,Notebook,17.3,,0,0,900,1600,Itenl,Core i5,2.3,8,,1024,AMD, Radeon R5 M330,windows,3,35112,1440000
,Notebook,15.6,Full HD,1,0,1080,1920,Intel,Core i5,2.3,4,,1024,Nvidia, GeForce GTX 950M,,2.3,52055,2073600
MSI,Gaming,17.3,Full HD,0,0,,1920,Intel,Core i7,2.8,16,Hybrid,256,Nvidia, GeForce GTX 1070,windows,3.8,133147,2073600
Lenovo,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.3,4,,500,Intel, HD Graphics 520,windows,2.1,28771,1049088
HP,Notebook,15.6,Full HD,0,0,,1920,Inetl,Core i5,2.3,4,,500,Intel, HD Graphics 520,windows,2.3,50083,2073600
lenovo,Ultrabook,12.5,,1,1,1440,2560,Intel,Core M,1.2,8,,512,Intel, HD Graphics 515,windows,1,74539,3686400
Lenovo,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,32,SSD,512,Nvidia, GeForce GTX 980M,windows,4.6,172627,2073600
Lenovo,2 in 1 Convertible,10.1,,1,1,1200,1920,Intel,Atom x5-Z8550,1.4,4,,64,Intel, HD Graphics 400,windows,0.7,34433,2304000
HP,Ultrabook,13.3,4k Ultra HD,1,0,2160,3840,Ientl,Core i7,2.7,16,,512,Intel, HD Graphics 620,windows,1.3,109171,8294400
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,20,,256,Intel, HD Graphics 620,windows,2.2,39960,2073600
hp,Notebook,14,Full HD,0,0,1080,1920,Itenl,Core i5,2.3,4,,500,Intel, HD Graphics 520,windows,1.5,54931,2073600
HP,Workstation,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,SSD,256,AMD, FirePro W4190M,windows,1.9,79654,2073600
Lenovo,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,180,Intel, HD Graphics 520,windows,1.7,63883,2073600
HP,Notebook,13.3,Quad HD +,0,0,1800,3200,Intel,Pentium Dual,1.5,4,Flash Storage,32,Intel, HD Graphics 515,other,1.3,32767,5760000
,Notebook,15.6,,0,0,768,1366,AMD,A8-Series 7410,2.2,4,HDD,-500,AMD, Radeon R5,,2.4,20619,1049088
Dell,Notebook,15.6,,0,0,768,1366,Inetl,Pentium Quad,1.6,4,,500,Intel, HD Graphics,linux,2.2,20965,1049088
hp,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,HDD,1024,Intel, HD Graphics 520,,1.9,18434,1049088
Asus,Gaming,17.3,Full HD,1,0,1080,1920,Ietnl,Core i7,2.8,8,Hybrid,256,Nvidia, GeForce GTX 1060,windows,2.7,85195,2073600
Dell,Ultrabook,13.3,Full HD,1,0,1080,1920,Ientl,Core i5,1.6,4,,256,AMD, Radeon 530,windows,1.4,43602,2073600
HP,Netbook,12.5,,0,0,768,1366,Intel,Core i5,2.3,4,,128,Intel, HD Graphics 520,windows,2.4,85195,1049088
Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,Hybrid,256,Nvidia, GeForce GTX 950M,windows,2.4,42571,2073600
Dell,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,8,,1024,AMD, Radeon R7 M445,windows,2.4,34035,2073600
msi,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,Nvidia, GeForce GTX 965M,windows,2.6,85195,2073600
hp,Notebook,15.6,,0,0,768,1366,Intel,Pentium Quad,1.6,4,,-1024,Intel, HD Graphics 405,windows,2,26640,1049088
Asus,Gaming,17.3,Full HD,1,0,,1920,Intel,Core i7,2.6,16,,128,Nvidia, GeForce GTX 980M,windows,4.3,122491,2073600
Dell,Ultrabook,12.5,,0,0,768,1366,Ietnl,Core i3,2.3,4,,500,Intel, HD Graphics 520,windows,1.5,60481,1049088
Dell,Ultrabook,12.5,,0,0,768,1366,Intel,Core i3,2.3,4,SSD,128,Intel, HD Graphics 520,windows,1.5,62176,1049088
Acer,Notebook,15.6,,0,0,768,1366,Intel,Celeron Dual,1.5,4,,16,Intel, HD Graphics,other,2.2,11136,1049088
HP,Workstation,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,,,1024,AMD, FirePro W6150M,windows,3,154459,2073600
Lenovo,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,16,,512,Nvidia, GeForce GTX 1050 Ti,windows,2.4,63883,2073600
dell,Ultrabook,12.5,,0,0,768,1366,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.5,75290,1049088
msi,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,,128,Nvidia, GeForce GTX 960M,windows,2.9,-80516,2073600
Lenovo,2 in 1 Convertible,15.6,Full HD,1,1,1080,1920,Intel,Core i5,2.3,4,SSD,256,Intel, HD Graphics 520,windows,2.1,46194,2073600
HP,Notebook,15.6,Full HD,0,0,1080,1920,AMD,A6-Series 9220,2.5,4,,1024,AMD, Radeon R4,windows,2.1,21205,2073600
Asus,Gaming,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,16,,128,Nvidia, GeForce GTX 960M,windows,,71342,2073600
HP,Notebook,13.3,Quad HD +,0,1,1800,3200,Intel,Core M,1.1,,SSD,256,Intel, HD Graphics 515,windows,1.2,90523,5760000
,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.3,4,,500,AMD, Radeon R5 M315,,2.2,40980,1049088
lenovo,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2,4,,128,Intel, HD Graphics 520,windows,2.1,22857,1049088
hp,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,,512,Intel, HD Graphics 520,windows,1.2,104908,2073600
Lenovo,2 in 1 Convertible,10.1,,1,1,,1920,Intel,Atom x5-Z8550,1.4,4,,64,Intel, HD Graphics 400,other,0.7,29251,2304000
Dell,Ultrabook,13.3,Full HD,0,0,1080,1920,Itenl,Core i7,2.4,20,,256,Intel, Iris Plus Graphics 640,windows,1.2,73473,2073600
Lenovo,Gaming,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.7,16,SSD,256,Nvidia, GeForce GTX 980M,windows,4.6,146519,2073600
Razer,Ultrabook,12.5,4k Ultra HD,0,1,2160,3840,Intel,Core i7,2.5,20,SSD,256,Intel, HD Graphics 520,windows,1.3,54825,8294400
Toshiba,Ultrabook,13.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,16,,512,Intel, HD Graphics 620,windows,1.1,118601,2073600
Asus,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,Hybrid,128,Nvidia, GeForce GTX 960M,windows,,69929,2073600
Vero,Notebook,13.3,Full HD,0,0,1080,1920,Itnel,Atom X5-Z8350,1.4,4,,32,Intel, HD Graphics 400,windows,1.4,10443,2073600
HP,Notebook,13.3,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.2,90043,2073600
HP,Notebook,14,Full HD,0,0,1080,1920,Intel,Core i5,2.3,8,,256,Intel, HD Graphics 520,windows,1.4,80613,2073600
dell,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.3,4,,500,Intel, HD Graphics 520,linux,2.1,27899,1049088
asus,Notebook,15.6,,0,0,768,1366,Intel,Core i3,2.4,4,,1024,Intel, HD Graphics 620,windows,2,23177,1049088
,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,,1.8,88924,2073600
Lenovo,2 in 1 Convertible,10.1,,1,1,1200,1920,Intel,Atom x5-Z8550,1.4,4,,64,Intel, HD Graphics 400,windows,0.7,25521,2304000
HP,Ultrabook,12.5,,0,0,768,1366,Intel,Core i5,2.4,8,,256,Intel, HD Graphics 520,windows,1.3,100966,1049088
Lenovo,Gaming,15.6,Full HD,1,0,,1920,Intel,Core i5,2.5,8,,128,Nvidia, GeForce GTX 1060,,2.4,52694,2073600
HP,Gaming,17.3,Full HD,1,0,1080,1920,Ietnl,Core i5,2.3,8,,128,Nvidia, GeForce GTX 1060,windows,3.4,60153,2073600
HP,Notebook,15.6,,0,0,768,1366,Intel,Core i7,2.7,8,,-2048,Intel, HD Graphics 620,windows,2,33513,1049088
Lenovo,2 in 1 Convertible,14,Full HD,1,1,1080,1920,Intel,Core i7,2.6,8,SSD,512,Nvidia, Quadro M500M,windows,1.8,109244,2073600
asus,Notebook,14,,0,0,768,1366,Intel,Celeron Dual,1.1,4,Flash Storage,32,Intel, HD Graphics 500,windows,1.5,14812,1049088
HP,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.7,8,SSD,256,Intel, HD Graphics 620,windows,1.8,40067,2073600
Acer,Notebook,15.6,Full HD,0,0,1080,1920,Intel,Core i5,2.5,4,,1024,Nvidia, GeForce 940MX,windows,,32820,2073600
Lenovo,Notebook,15.6,Full HD,0,0,1080,1920,Ientl,Core i7,2.5,16,,1024,AMD, Radeon R7 M360,windows,2.5,58555,2073600
hp,Workstation,17.3,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,Nvidia, Quadro M3000M,windows,3,210424,2073600
dell,Notebook,15.6,,0,0,768,1366,Intel,Core i5,2.5,8,HDD,1024,AMD, Radeon R7 M445,windows,2.5,41772,1049088
MSI,Gaming,17.3,Full HD,0,0,1080,1920,Intel,Core i7,2.7,16,,256,Nvidia, GeForce GTX 980M,windows,3.8,127819,2073600
HP,Ultrabook,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,1.9,115709,2073600
Lenovo,2 in 1 Convertible,14,,1,1,,2560,Intel,Core i7,2.6,,SSD,512,Intel, HD Graphics 520,windows,2.8,130003,3686400
MSI,Gaming,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.8,8,Hybrid,-128,Nvidia, GeForce GTX 1050,windows,,60888,2073600
HP,2 in 1 Convertible,13.3,Full HD,0,1,1080,1920,Intel,Core i5,2.4,8,,256,Intel, HD Graphics 520,windows,,86793,2073600
hp,Workstation,15.6,Full HD,1,0,1080,1920,Intel,Core i7,2.6,8,SSD,256,Nvidia, Quadro M1000M,windows,2.6,118761,2073600
HP,2 in 1 Convertible,13.3,,0,1,1440,2560,Inetl,Core i7,2.6,8,,256,Intel, HD Graphics 520,windows,1.5,95851,3686400
hp,Workstation,15.6,Full HD,0,0,1080,1920,Intel,Core i7,2.6,8,,256,Nvidia, Quadro M1000M,windows,2,101179,2073600
hp,Ultrabook,12.5,Full HD,0,0,1080,1920,Intel,Core i7,2.5,8,,256,Intel, HD Graphics 520,windows,1.3,122381,2073600
dell,Notebook,15.6,Full HD,0,0,1080,1920,Itenl,Core i7,2.7,8,,256,Nvidia, GeForce 940MX,windows,2.2,53807,2073600
